Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
1211,Customer Support,Female,44,Analyst,2021-05-31 08:03:05.556036,3,Bachelor,2,4800.0,46,39,18,0,0,2,24,1,3.44,False
1212,Finance,Male,26,Technician,2023-06-01 08:03:05.556036,1,Bachelor,2,4200.0,36,6,11,9,75,6,66,2,3.95,False
1213,Marketing,Male,58,Consultant,2020-02-24 08:03:05.556036,4,Bachelor,5,8250.0,58,6,12,7,25,13,34,0,2.54,False
1214,HR,Female,57,Specialist,2018-06-26 08:03:05.556036,6,Bachelor,2,5400.0,47,16,26,13,0,4,44,1,4.02,False
1215,IT,Male,22,Consultant,2016-08-02 08:03:05.556036,8,Bachelor,1,6050.0,48,7,22,14,75,1,76,0,1.34,False
1216,HR,Female,34,Engineer,2018-04-09 08:03:05.556036,6,PhD,4,8400.0,44,3,1,11,50,13,77,2,2.62,False
1217,Legal,Other,57,Manager,2017-03-13 08:03:05.556036,7,Bachelor,1,6600.0,46,45,22,5,100,6,37,1,3.24,False
1218,Marketing,Female,55,Technician,2018-11-03 08:03:05.556036,5,Bachelor,3,4550.0,38,27,17,13,100,16,80,2,4.6,False
1219,Finance,Male,57,Technician,2016-02-27 08:03:05.556036,8,Bachelor,4,4900.0,51,49,16,4,0,15,20,2,4.37,False
1220,Engineering,Female,34,Engineer,2017-02-03 08:03:05.556036,7,Master,2,7200.0,39,12,13,0,25,11,55,2,4.09,False
1221,Legal,Female,49,Specialist,2020-05-22 08:03:05.556036,4,Bachelor,2,5400.0,58,6,13,0,75,18,77,1,1.96,False
1222,Operations,Female,46,Technician,2016-06-12 08:03:05.556036,8,Bachelor,3,4550.0,58,33,12,5,100,10,4,0,4.66,False
1223,Finance,Other,59,Technician,2024-02-22 08:03:05.556036,0,High School,5,5250.0,56,12,10,6,100,4,37,2,3.57,False
1224,Marketing,Female,29,Specialist,2015-11-25 08:03:05.556036,8,Bachelor,2,5400.0,58,36,4,8,75,4,54,1,4.99,False
1225,Sales,Male,39,Consultant,2021-03-22 08:03:05.556036,3,High School,3,7150.0,48,15,13,5,0,16,17,2,4.09,False
1226,IT,Male,36,Developer,2017-03-14 08:03:05.556036,7,PhD,1,5500.0,52,45,12,5,75,6,78,2,2.5,False
1227,Marketing,Female,35,Consultant,2018-11-15 08:03:05.556036,5,High School,3,7150.0,59,47,27,2,100,8,58,1,2.6,False
1228,Legal,Male,32,Developer,2021-06-05 08:03:05.556036,3,Master,2,6000.0,44,38,15,5,75,13,60,0,2.03,False
1229,HR,Female,44,Engineer,2017-05-12 08:03:05.556036,7,High School,2,7200.0,30,22,4,7,100,6,53,0,1.7,True
1230,Customer Support,Male,38,Consultant,2019-06-15 08:03:05.556036,5,Bachelor,5,8250.0,56,9,28,14,75,16,6,1,1.86,False
1231,Operations,Male,22,Consultant,2023-06-30 08:03:05.556036,1,Bachelor,1,6050.0,49,7,0,5,0,17,53,1,3.02,False
1232,Engineering,Female,44,Technician,2022-02-25 08:03:05.556036,2,Bachelor,2,4200.0,42,37,18,4,100,6,94,0,2.99,False
1233,Marketing,Female,35,Analyst,2018-05-16 08:03:05.556036,6,Bachelor,5,6000.0,56,47,7,1,75,4,67,1,4.55,True
1234,Marketing,Male,30,Developer,2015-04-12 08:03:05.556036,9,High School,4,7000.0,46,33,23,4,0,15,64,2,4.99,True
1235,Operations,Male,43,Technician,2022-04-22 08:03:05.556036,2,Bachelor,2,4200.0,43,40,4,4,25,19,34,1,3.51,False
1236,HR,Female,25,Consultant,2023-01-31 08:03:05.556036,1,Bachelor,4,7700.0,38,46,10,5,75,6,50,2,2.35,False
1237,Engineering,Male,41,Analyst,2024-06-02 08:03:05.556036,0,Bachelor,3,5200.0,32,4,12,9,25,14,77,2,2.01,False
1238,Engineering,Female,38,Consultant,2021-07-20 08:03:05.556036,3,High School,5,8250.0,48,39,26,12,0,18,54,2,1.7,False
1239,Legal,Female,59,Developer,2014-10-27 08:03:05.556036,9,High School,5,7500.0,53,19,1,5,0,14,26,2,1.51,False
1240,Marketing,Male,32,Manager,2022-03-04 08:03:05.556036,2,Bachelor,1,6600.0,38,4,20,14,25,7,77,0,3.52,True
1241,Customer Support,Male,30,Specialist,2021-10-10 08:03:05.556036,2,Bachelor,4,6300.0,55,1,19,9,50,4,4,2,1.78,False
1242,Customer Support,Female,24,Engineer,2022-03-13 08:03:05.556036,2,Master,2,7200.0,39,12,25,0,50,14,14,1,1.44,False
1243,HR,Male,31,Specialist,2022-01-20 08:03:05.556036,2,Bachelor,4,6300.0,39,33,10,1,100,19,0,0,3.85,False
1244,Sales,Other,51,Technician,2016-01-06 08:03:05.556036,8,Bachelor,5,5250.0,38,35,18,13,100,5,83,1,3.2,False
1245,Operations,Female,35,Engineer,2022-10-12 08:03:05.556036,1,High School,5,9000.0,30,11,23,11,100,7,64,1,1.01,False
1246,HR,Female,34,Specialist,2016-05-12 08:03:05.556036,8,Bachelor,2,5400.0,52,8,21,7,75,16,90,0,3.18,False
1247,Customer Support,Male,27,Analyst,2024-05-23 08:03:05.556036,0,Bachelor,1,4400.0,53,7,21,9,100,13,76,1,4.91,False
1248,Legal,Male,49,Manager,2014-10-05 08:03:05.556036,9,Master,3,7800.0,49,45,12,2,0,8,61,0,3.51,False
1249,Engineering,Female,55,Developer,2022-04-23 08:03:05.556036,2,Bachelor,4,7000.0,39,30,23,1,50,15,65,2,1.12,False
1250,Finance,Female,24,Manager,2016-01-11 08:03:05.556036,8,Master,2,7200.0,54,24,11,0,50,12,26,1,3.32,False
1251,Marketing,Male,57,Engineer,2020-07-22 08:03:05.556036,4,Bachelor,3,7800.0,39,7,27,6,100,8,34,2,2.67,False
1252,Legal,Male,25,Technician,2018-05-10 08:03:05.556036,6,Master,2,4200.0,42,35,5,1,100,18,91,0,3.86,False
1253,Legal,Male,59,Specialist,2021-07-29 08:03:05.556036,3,Bachelor,3,5850.0,45,28,12,12,75,15,72,2,1.15,False
1254,Operations,Female,34,Developer,2015-07-15 08:03:05.556036,9,Bachelor,1,5500.0,43,35,12,2,0,14,68,2,1.76,False
1255,Legal,Male,53,Analyst,2015-05-15 08:03:05.556036,9,Master,1,4400.0,40,7,5,8,50,13,33,1,3.03,False
1256,Engineering,Male,24,Technician,2015-03-08 08:03:05.556036,9,High School,2,4200.0,33,11,22,12,0,6,31,1,1.26,False
1257,Legal,Female,41,Specialist,2018-01-23 08:03:05.556036,6,Bachelor,4,6300.0,36,19,29,4,50,11,61,1,1.38,False
1258,Finance,Male,28,Developer,2019-08-15 08:03:05.556036,5,Bachelor,3,6500.0,52,40,14,7,0,19,66,2,3.24,False
1259,Engineering,Female,48,Manager,2024-04-11 08:03:05.556036,0,Bachelor,3,7800.0,59,5,20,1,50,14,56,0,4.68,False
1260,Legal,Male,43,Developer,2017-12-16 08:03:05.556036,6,High School,5,7500.0,49,43,14,6,100,14,69,2,3.84,False
1261,Sales,Female,51,Developer,2023-12-02 08:03:05.556036,0,Bachelor,1,5500.0,44,4,20,12,100,13,37,2,2.45,False
1262,Customer Support,Male,46,Manager,2019-02-16 08:03:05.556036,5,High School,4,8400.0,46,32,11,5,50,1,57,0,2.49,False
1263,Marketing,Male,24,Developer,2017-01-17 08:03:05.556036,7,Bachelor,3,6500.0,41,6,20,3,50,10,52,0,2.6,False
1264,Engineering,Male,31,Consultant,2017-08-20 08:03:05.556036,7,Master,4,7700.0,53,41,22,9,25,16,51,0,1.75,False
1265,Marketing,Male,47,Consultant,2017-09-24 08:03:05.556036,6,High School,5,8250.0,53,30,0,7,50,5,90,2,2.14,False
1266,Marketing,Male,48,Technician,2022-03-24 08:03:05.556036,2,Master,1,3850.0,53,13,19,1,75,10,16,0,1.85,False
1267,Marketing,Male,50,Consultant,2020-03-10 08:03:05.556036,4,Master,4,7700.0,41,17,26,10,100,6,87,1,2.48,False
1268,Finance,Female,51,Developer,2015-12-26 08:03:05.556036,8,High School,2,6000.0,44,9,27,9,75,7,45,1,3.38,False
1269,HR,Female,38,Developer,2016-08-07 08:03:05.556036,8,Bachelor,3,6500.0,31,46,19,13,75,4,29,0,2.18,False
1270,HR,Female,43,Analyst,2017-01-25 08:03:05.556036,7,Master,1,4400.0,45,16,26,3,100,19,61,2,1.84,False
1271,Operations,Female,58,Consultant,2018-05-20 08:03:05.556036,6,Bachelor,4,7700.0,34,18,2,13,75,16,62,2,2.58,False
1272,Sales,Female,39,Specialist,2016-04-06 08:03:05.556036,8,High School,4,6300.0,35,20,21,2,75,5,95,2,1.34,False
1273,Customer Support,Other,34,Specialist,2018-07-01 08:03:05.556036,6,PhD,5,6750.0,42,34,14,8,100,13,27,0,2.44,False
1274,Operations,Female,54,Manager,2022-12-08 08:03:05.556036,1,High School,2,7200.0,43,36,27,4,25,5,79,0,3.7,False
1275,Sales,Male,42,Specialist,2017-03-05 08:03:05.556036,7,Bachelor,2,5400.0,37,34,0,9,100,8,57,2,1.69,False
1276,Sales,Male,56,Engineer,2020-06-08 08:03:05.556036,4,High School,4,8400.0,49,32,12,8,0,14,59,1,4.77,False
1277,Customer Support,Other,26,Consultant,2018-10-14 08:03:05.556036,5,Bachelor,2,6600.0,50,32,21,4,50,4,34,2,3.46,False
1278,IT,Male,31,Engineer,2024-04-01 08:03:05.556036,0,High School,3,7800.0,52,41,28,4,25,1,16,2,1.64,False
1279,HR,Female,46,Manager,2019-04-15 08:03:05.556036,5,Bachelor,1,6600.0,37,39,20,0,25,15,7,2,3.75,False
1280,Operations,Male,43,Engineer,2016-12-15 08:03:05.556036,7,Master,4,8400.0,47,16,18,8,25,4,4,1,4.46,False
1281,Finance,Male,37,Manager,2017-06-12 08:03:05.556036,7,Master,5,9000.0,40,46,2,6,50,11,92,2,1.37,False
1282,Customer Support,Male,31,Engineer,2017-09-08 08:03:05.556036,6,High School,1,6600.0,45,13,4,6,25,18,2,0,2.4,False
1283,HR,Male,29,Consultant,2015-05-08 08:03:05.556036,9,High School,3,7150.0,40,37,27,13,0,18,28,1,1.75,False
1284,Customer Support,Female,23,Developer,2020-11-01 08:03:05.556036,3,Bachelor,3,6500.0,40,9,2,14,100,13,17,0,1.95,False
1285,Customer Support,Male,60,Engineer,2019-08-26 08:03:05.556036,5,Bachelor,1,6600.0,56,14,8,9,50,13,49,0,4.04,False
1286,Sales,Male,29,Specialist,2023-12-15 08:03:05.556036,0,Bachelor,3,5850.0,49,7,28,7,75,4,38,1,3.59,False
1287,Sales,Female,30,Technician,2015-03-07 08:03:05.556036,9,High School,3,4550.0,51,15,26,12,25,2,30,0,1.6,True
1288,Operations,Male,41,Manager,2022-10-28 08:03:05.556036,1,Master,2,7200.0,35,37,20,8,25,13,2,0,1.89,False
1289,IT,Female,23,Manager,2017-11-12 08:03:05.556036,6,Bachelor,5,9000.0,55,15,20,4,100,4,69,2,1.88,False
1290,HR,Female,41,Analyst,2021-02-27 08:03:05.556036,3,High School,4,5600.0,48,36,29,3,0,14,40,1,1.37,False
1291,HR,Male,26,Engineer,2017-09-16 08:03:05.556036,6,Bachelor,1,6600.0,47,31,22,5,25,11,56,2,3.31,False
1292,Marketing,Male,48,Analyst,2016-10-06 08:03:05.556036,7,High School,3,5200.0,47,42,3,6,100,17,36,2,2.31,True
1293,Engineering,Other,24,Consultant,2017-07-04 08:03:05.556036,7,Bachelor,3,7150.0,44,27,9,2,100,4,42,1,2.9,False
1294,Finance,Male,44,Engineer,2023-06-06 08:03:05.556036,1,High School,3,7800.0,31,49,13,1,100,7,63,2,4.2,True
1295,Engineering,Male,45,Engineer,2023-08-19 08:03:05.556036,1,Master,1,6600.0,41,7,25,0,100,5,89,1,3.44,False
1296,HR,Female,55,Engineer,2019-12-01 08:03:05.556036,4,High School,2,7200.0,46,38,2,2,100,10,2,2,3.75,True
1297,IT,Male,34,Consultant,2019-05-29 08:03:05.556036,5,High School,4,7700.0,47,5,20,10,50,13,6,0,3.82,False
1298,Engineering,Female,44,Consultant,2018-08-07 08:03:05.556036,6,Bachelor,4,7700.0,54,33,20,14,50,15,11,2,2.02,False
1299,Sales,Male,48,Consultant,2022-03-08 08:03:05.556036,2,Bachelor,4,7700.0,38,47,13,14,25,19,30,1,2.09,False
1300,HR,Other,33,Technician,2017-12-01 08:03:05.556036,6,Bachelor,1,3850.0,45,38,21,11,100,13,82,1,4.0,False
1301,HR,Female,33,Developer,2016-07-04 08:03:05.556036,8,Bachelor,4,7000.0,40,42,22,0,100,18,93,1,2.83,False
1302,Legal,Male,58,Developer,2020-09-04 08:03:05.556036,4,High School,5,7500.0,40,4,21,10,0,12,30,2,3.6,False
1303,Operations,Male,33,Engineer,2018-10-29 08:03:05.556036,5,Bachelor,2,7200.0,58,3,12,6,0,5,65,0,1.25,False
1304,IT,Female,32,Specialist,2015-04-01 08:03:05.556036,9,Bachelor,4,6300.0,31,49,12,6,0,5,56,1,4.59,False
1305,Legal,Male,34,Consultant,2017-09-18 08:03:05.556036,6,High School,5,8250.0,53,25,11,1,0,15,27,0,1.22,False
1306,Finance,Male,43,Analyst,2023-09-06 08:03:05.556036,0,High School,2,4800.0,33,36,18,8,75,19,65,2,4.74,False
1307,Sales,Female,31,Manager,2022-04-17 08:03:05.556036,2,Bachelor,1,6600.0,34,36,24,6,50,15,97,2,3.05,False
1308,HR,Male,35,Technician,2023-01-02 08:03:05.556036,1,Bachelor,4,4900.0,47,11,27,10,25,16,38,0,2.05,False
1309,IT,Female,29,Specialist,2024-01-12 08:03:05.556036,0,Master,5,6750.0,34,5,24,7,25,1,50,0,4.01,False
1310,Finance,Female,23,Manager,2023-05-30 08:03:05.556036,1,Bachelor,4,8400.0,40,33,21,7,0,9,19,1,3.16,False
1311,Finance,Female,59,Specialist,2020-10-10 08:03:05.556036,3,PhD,4,6300.0,43,37,6,9,75,9,66,0,3.98,False
1312,IT,Male,39,Consultant,2017-02-16 08:03:05.556036,7,Bachelor,2,6600.0,30,20,15,5,50,15,86,1,2.04,False
1313,Customer Support,Male,47,Specialist,2023-10-31 08:03:05.556036,0,PhD,3,5850.0,33,22,5,13,25,15,37,1,3.92,False
1314,IT,Male,41,Manager,2018-04-29 08:03:05.556036,6,Bachelor,5,9000.0,42,0,15,7,25,12,42,2,1.95,False
1315,IT,Female,42,Analyst,2020-08-05 08:03:05.556036,4,Master,2,4800.0,51,15,15,10,100,3,61,2,4.93,False
1316,Engineering,Female,22,Technician,2021-04-26 08:03:05.556036,3,High School,2,4200.0,45,23,4,11,0,3,4,1,3.33,True
1317,Finance,Female,27,Specialist,2021-08-05 08:03:05.556036,3,Bachelor,5,6750.0,36,21,19,12,75,14,54,0,1.54,False
1318,Finance,Male,58,Developer,2021-05-12 08:03:05.556036,3,Bachelor,2,6000.0,55,12,21,10,75,16,38,1,2.07,False
1319,Customer Support,Other,24,Developer,2022-08-01 08:03:05.556036,2,Master,2,6000.0,53,19,4,2,75,7,76,1,1.68,False
1320,HR,Female,34,Specialist,2018-08-04 08:03:05.556036,6,High School,2,5400.0,31,15,5,13,50,3,12,1,3.19,False
1321,IT,Male,39,Engineer,2017-10-23 08:03:05.556036,6,Master,3,7800.0,53,34,21,9,0,5,25,2,2.5,False
1322,Customer Support,Female,29,Developer,2019-04-04 08:03:05.556036,5,High School,1,5500.0,46,29,2,1,0,1,8,2,1.11,False
1323,HR,Male,42,Consultant,2015-11-11 08:03:05.556036,8,High School,5,8250.0,56,39,22,9,0,5,6,0,4.53,False
1324,IT,Male,46,Engineer,2022-05-28 08:03:05.556036,2,Bachelor,2,7200.0,49,29,26,10,0,16,48,1,4.62,False
1325,Sales,Male,28,Analyst,2024-06-08 08:03:05.556036,0,High School,5,6000.0,47,35,26,12,0,7,13,1,2.06,False
1326,Legal,Female,37,Developer,2021-06-23 08:03:05.556036,3,Master,2,6000.0,56,27,2,5,50,3,27,0,2.61,False
1327,Sales,Male,54,Consultant,2016-02-15 08:03:05.556036,8,Bachelor,1,6050.0,41,1,2,12,100,8,2,0,1.02,False
1328,Legal,Male,58,Specialist,2022-12-10 08:03:05.556036,1,Bachelor,1,4950.0,47,43,21,13,50,3,81,2,1.38,True
1329,Sales,Female,35,Technician,2020-05-14 08:03:05.556036,4,High School,2,4200.0,33,12,12,7,25,7,92,2,3.01,False
1330,Operations,Male,39,Consultant,2018-03-27 08:03:05.556036,6,High School,1,6050.0,32,48,1,3,0,11,78,2,1.95,False
1331,Legal,Female,52,Consultant,2020-05-10 08:03:05.556036,4,Bachelor,5,8250.0,36,12,7,11,100,18,39,0,1.78,False
1332,Finance,Male,45,Engineer,2015-06-06 08:03:05.556036,9,Bachelor,1,6600.0,39,29,29,14,0,9,49,1,3.18,False
1333,HR,Male,32,Analyst,2015-09-11 08:03:05.556036,8,High School,2,4800.0,39,3,4,7,75,19,76,2,3.75,False
1334,IT,Female,44,Consultant,2021-08-14 08:03:05.556036,3,Master,5,8250.0,48,7,0,13,0,12,75,2,4.53,False
1335,Marketing,Male,25,Developer,2015-12-14 08:03:05.556036,8,Bachelor,5,7500.0,49,16,20,1,50,12,61,2,1.98,False
1336,Marketing,Female,56,Manager,2020-10-04 08:03:05.556036,3,High School,4,8400.0,49,21,22,8,100,4,40,0,1.13,False
1337,Operations,Male,31,Analyst,2018-03-24 08:03:05.556036,6,High School,3,5200.0,42,11,26,12,50,16,14,1,1.43,False
1338,IT,Male,56,Specialist,2020-11-21 08:03:05.556036,3,Master,5,6750.0,58,20,15,3,0,10,76,0,4.5,False
1339,Marketing,Other,42,Specialist,2017-07-05 08:03:05.556036,7,Master,1,4950.0,41,28,18,9,0,12,14,0,2.22,False
1340,Finance,Male,46,Specialist,2019-02-07 08:03:05.556036,5,High School,4,6300.0,49,30,5,14,50,3,1,0,3.8,False
1341,Finance,Female,46,Consultant,2019-07-19 08:03:05.556036,5,Bachelor,5,8250.0,30,0,13,10,0,1,75,2,3.01,False
1342,HR,Male,29,Manager,2023-09-21 08:03:05.556036,0,Bachelor,3,7800.0,55,15,29,11,50,11,37,2,1.27,False
1343,Engineering,Male,45,Consultant,2021-11-04 08:03:05.556036,2,Bachelor,3,7150.0,34,15,25,0,50,15,29,2,4.06,False
1344,IT,Female,49,Consultant,2018-09-29 08:03:05.556036,5,Bachelor,1,6050.0,60,47,23,11,0,13,21,0,2.01,False
1345,Sales,Male,28,Engineer,2017-11-24 08:03:05.556036,6,Bachelor,1,6600.0,60,21,15,9,100,3,80,2,3.44,True
1346,Legal,Female,53,Manager,2017-11-16 08:03:05.556036,6,Master,3,7800.0,43,1,18,13,100,18,91,1,3.27,False
1347,Customer Support,Male,28,Manager,2023-05-17 08:03:05.556036,1,Bachelor,4,8400.0,37,2,8,6,75,10,23,0,1.58,False
1348,Marketing,Male,28,Engineer,2015-12-31 08:03:05.556036,8,Master,1,6600.0,59,12,28,9,25,18,88,1,4.16,False
1349,Marketing,Female,57,Consultant,2019-11-18 08:03:05.556036,4,Bachelor,5,8250.0,57,4,27,2,0,9,36,0,2.22,False
1350,Engineering,Female,52,Analyst,2022-12-04 08:03:05.556036,1,Bachelor,2,4800.0,35,31,22,12,0,13,31,0,2.15,False
1351,Finance,Female,54,Developer,2018-03-12 08:03:05.556036,6,High School,4,7000.0,40,43,10,13,100,4,3,2,2.63,True
1352,Operations,Female,39,Specialist,2023-09-26 08:03:05.556036,0,Bachelor,3,5850.0,35,38,2,12,25,10,91,0,1.91,False
1353,Marketing,Male,60,Engineer,2015-09-10 08:03:05.556036,8,Bachelor,2,7200.0,51,49,21,3,25,3,55,2,3.86,False
1354,Sales,Female,36,Technician,2020-06-10 08:03:05.556036,4,High School,3,4550.0,32,44,12,4,0,3,65,1,3.27,False
1355,Engineering,Male,38,Engineer,2024-06-05 08:03:05.556036,0,High School,1,6600.0,32,26,28,10,75,13,35,0,1.56,False
1356,Legal,Male,56,Engineer,2020-12-29 08:03:05.556036,3,Bachelor,5,9000.0,34,3,0,1,25,2,52,0,1.36,False
1357,Marketing,Female,35,Engineer,2021-03-09 08:03:05.556036,3,High School,4,8400.0,44,44,9,11,25,19,96,0,1.11,False
1358,Customer Support,Female,31,Manager,2018-05-10 08:03:05.556036,6,Bachelor,4,8400.0,32,30,2,3,25,19,7,1,2.46,False
1359,Sales,Female,58,Manager,2019-06-03 08:03:05.556036,5,Bachelor,5,9000.0,47,28,14,12,75,2,20,1,3.6,False
1360,Marketing,Male,60,Technician,2015-06-09 08:03:05.556036,9,High School,2,4200.0,32,5,6,3,25,14,88,0,3.82,False
1361,Marketing,Female,52,Analyst,2017-01-28 08:03:05.556036,7,High School,3,5200.0,45,3,9,4,50,17,42,1,3.31,False
1362,Legal,Female,45,Technician,2023-09-24 08:03:05.556036,0,High School,5,5250.0,42,16,27,6,25,12,60,2,1.64,False
1363,Sales,Male,37,Engineer,2020-02-26 08:03:05.556036,4,Bachelor,4,8400.0,42,23,4,2,100,19,21,2,4.99,False
1364,HR,Female,50,Developer,2022-09-23 08:03:05.556036,1,High School,2,6000.0,59,9,0,13,25,7,29,1,3.76,False
1365,Sales,Female,41,Manager,2022-06-29 08:03:05.556036,2,Bachelor,1,6600.0,59,9,21,14,75,4,28,2,2.52,False
1366,Finance,Male,28,Analyst,2017-04-04 08:03:05.556036,7,High School,4,5600.0,52,6,18,2,50,12,19,2,1.73,False
1367,Customer Support,Male,40,Manager,2018-03-25 08:03:05.556036,6,Master,1,6600.0,35,18,23,3,0,16,48,0,3.61,False
1368,Sales,Female,46,Consultant,2022-06-18 08:03:05.556036,2,High School,2,6600.0,43,24,12,9,100,8,48,0,4.01,False
1369,Engineering,Female,37,Engineer,2019-09-12 08:03:05.556036,4,Bachelor,4,8400.0,58,34,22,5,25,9,66,1,3.5,False
1370,Marketing,Female,27,Manager,2021-07-31 08:03:05.556036,3,High School,4,8400.0,31,12,7,1,75,12,18,2,1.52,False
1371,IT,Male,25,Specialist,2020-11-27 08:03:05.556036,3,Bachelor,2,5400.0,36,16,12,0,50,18,66,1,4.56,True
1372,Sales,Female,42,Specialist,2023-11-01 08:03:05.556036,0,Bachelor,4,6300.0,54,38,14,1,75,4,97,0,2.21,True
1373,Customer Support,Female,56,Specialist,2020-03-23 08:03:05.556036,4,High School,2,5400.0,50,31,14,8,75,2,77,0,1.13,False
1374,HR,Female,29,Manager,2016-12-02 08:03:05.556036,7,High School,3,7800.0,60,48,14,6,50,16,21,1,2.19,False
1375,Legal,Female,53,Developer,2017-10-30 08:03:05.556036,6,High School,3,6500.0,44,22,6,11,50,13,18,0,3.19,False
1376,HR,Female,37,Specialist,2016-08-04 08:03:05.556036,8,High School,3,5850.0,47,15,7,10,0,8,11,0,3.37,False
1377,Engineering,Female,45,Technician,2018-12-11 08:03:05.556036,5,Bachelor,2,4200.0,44,15,26,12,25,9,95,1,1.51,False
1378,Sales,Female,45,Engineer,2022-06-05 08:03:05.556036,2,Master,2,7200.0,48,15,16,3,50,17,9,2,2.39,False
1379,Operations,Male,30,Manager,2016-07-22 08:03:05.556036,8,Bachelor,3,7800.0,50,33,14,8,50,6,62,0,3.75,False
1380,Sales,Male,45,Developer,2021-08-02 08:03:05.556036,3,Bachelor,1,5500.0,32,47,11,2,100,8,5,2,3.98,False
1381,Legal,Male,38,Technician,2023-02-19 08:03:05.556036,1,Master,4,4900.0,31,7,28,0,50,5,35,0,3.13,False
1382,Engineering,Female,44,Specialist,2016-05-17 08:03:05.556036,8,Bachelor,5,6750.0,41,10,2,8,75,6,19,0,1.51,True
1383,Finance,Male,22,Specialist,2020-01-13 08:03:05.556036,4,Bachelor,2,5400.0,51,3,16,0,25,4,4,0,1.92,False
1384,Customer Support,Female,49,Analyst,2022-01-08 08:03:05.556036,2,High School,5,6000.0,46,49,17,7,0,13,40,2,4.3,False
1385,Customer Support,Female,44,Developer,2023-04-03 08:03:05.556036,1,Bachelor,5,7500.0,36,8,10,1,25,19,65,1,4.58,False
1386,Sales,Male,24,Specialist,2021-04-17 08:03:05.556036,3,Bachelor,3,5850.0,54,14,14,9,75,14,70,2,3.44,False
1387,Legal,Male,28,Manager,2019-09-07 08:03:05.556036,4,Bachelor,5,9000.0,38,35,4,0,50,10,68,1,2.14,False
1388,Legal,Female,53,Analyst,2017-06-02 08:03:05.556036,7,Bachelor,3,5200.0,30,44,4,13,0,11,74,1,3.12,False
1389,IT,Female,50,Specialist,2022-10-01 08:03:05.556036,1,High School,1,4950.0,49,22,11,10,75,14,45,1,1.83,True
1390,Marketing,Female,54,Consultant,2017-09-22 08:03:05.556036,6,High School,2,6600.0,59,22,8,7,0,14,14,2,1.8,False
1391,IT,Male,23,Specialist,2018-02-08 08:03:05.556036,6,Bachelor,5,6750.0,40,37,21,9,75,2,30,2,3.54,False
1392,Customer Support,Male,27,Developer,2023-05-14 08:03:05.556036,1,High School,5,7500.0,54,33,13,8,100,8,59,2,4.54,False
1393,Operations,Female,33,Technician,2022-12-30 08:03:05.556036,1,Bachelor,1,3850.0,56,8,10,0,75,8,12,2,3.85,False
1394,Marketing,Male,57,Technician,2021-02-11 08:03:05.556036,3,High School,1,3850.0,49,38,28,9,100,3,77,2,2.62,False
1395,Sales,Male,37,Specialist,2015-05-13 08:03:05.556036,9,Master,5,6750.0,42,36,0,7,100,1,4,1,2.87,False
1396,Customer Support,Male,28,Engineer,2017-07-02 08:03:05.556036,7,Bachelor,5,9000.0,32,33,9,2,25,11,19,1,4.28,False
1397,Customer Support,Male,43,Consultant,2020-09-27 08:03:05.556036,3,High School,4,7700.0,35,32,18,13,100,14,48,1,2.16,True
1398,Marketing,Male,23,Engineer,2024-04-15 08:03:05.556036,0,Bachelor,1,6600.0,31,44,2,9,100,17,58,1,4.66,False
1399,Operations,Female,52,Technician,2015-09-30 08:03:05.556036,8,Bachelor,1,3850.0,57,8,27,3,100,19,26,1,4.76,False
1400,Customer Support,Male,53,Developer,2018-03-27 08:03:05.556036,6,Bachelor,2,6000.0,39,28,11,1,75,2,79,1,2.53,False
1401,Finance,Male,39,Technician,2015-01-16 08:03:05.556036,9,Bachelor,5,5250.0,31,30,20,8,25,19,61,0,4.09,True
1402,Marketing,Female,48,Engineer,2018-04-02 08:03:05.556036,6,High School,4,8400.0,38,41,8,8,25,15,39,2,2.01,True
1403,Legal,Male,27,Manager,2024-02-17 08:03:05.556036,0,Master,1,6600.0,60,41,22,4,100,15,6,1,4.48,True
1404,Finance,Male,47,Specialist,2016-09-23 08:03:05.556036,7,Bachelor,3,5850.0,30,2,20,0,50,18,29,2,4.81,False
1405,Sales,Male,41,Technician,2018-10-09 08:03:05.556036,5,High School,5,5250.0,38,7,7,10,25,12,60,0,3.37,False
1406,IT,Female,46,Consultant,2021-05-27 08:03:05.556036,3,Bachelor,5,8250.0,51,4,6,0,50,14,98,0,2.8,False
1407,Legal,Female,43,Manager,2020-04-12 08:03:05.556036,4,High School,3,7800.0,46,20,29,14,100,13,14,1,4.53,False
1408,Finance,Male,26,Analyst,2022-01-24 08:03:05.556036,2,Bachelor,2,4800.0,57,10,8,3,100,4,42,0,1.59,False
1409,Legal,Male,31,Engineer,2018-12-24 08:03:05.556036,5,Master,3,7800.0,36,17,28,8,50,3,72,1,2.54,True
1410,Finance,Other,26,Manager,2020-11-01 08:03:05.556036,3,Master,2,7200.0,36,0,15,7,100,11,91,2,3.58,False
